,Epoch,MSE,Learning rate
84,24,0.01624793681473314,0.0036880935690707124
85,25,0.01478236425039056,0.0036880935690707124
86,26,0.0168936669512035,0.0036880935690707124
87,27,0.011861619696795167,0.0036880935690707124
88,28,0.015373791186985645,0.0036880935690707124
89,29,0.012904025178838086,0.0036880935690707124
90,0,0.21899052324716922,0.002516947328303974
91,1,0.032566761198852746,0.002516947328303974
92,2,0.023098902522840283,0.002516947328303974
93,3,0.01822618128997939,0.002516947328303974
94,4,0.02173335694212031,0.002516947328303974
95,5,0.015836522249238833,0.002516947328303974
96,6,0.021401888733221727,0.002516947328303974
97,7,0.02090107099237767,0.002516947328303974
98,8,0.02019059539518573,0.002516947328303974
99,9,0.016506730312747613,0.002516947328303974
100,10,0.016644518308389884,0.002516947328303974
101,11,0.020165909105887662,0.002516947328303974
102,12,0.017519220383233065,0.002516947328303974
103,13,0.01833708170051505,0.002516947328303974
104,14,0.016133988336599493,0.002516947328303974
105,15,0.017531389570129768,0.002516947328303974
106,16,0.014844392063459019,0.002516947328303974
107,17,0.02029410120728728,0.002516947328303974
108,18,0.014449253406182125,0.002516947328303974
109,19,0.020003780643999963,0.002516947328303974
110,20,0.02123076514667505,0.002516947328303974
111,21,0.02073155264914423,0.002516947328303974
112,22,0.019198485123985386,0.002516947328303974
113,23,0.020913073430200674,0.002516947328303974
114,24,0.02060301513592531,0.002516947328303974
115,25,0.020499510218861042,0.002516947328303974
116,26,0.016678019668665025,0.002516947328303974
117,27,0.015927733079373063,0.002516947328303974
118,28,0.018239997212424294,0.002516947328303974
119,29,0.021762360353022814,0.002516947328303974
120,0,0.49951477803580174,0.0070962887266057895
121,1,0.2205905861088208,0.0070962887266057895
122,2,0.08747020008211787,0.0070962887266057895
123,3,0.059055900297962226,0.0070962887266057895
124,4,0.03536174814035366,0.0070962887266057895
125,5,0.03501894645538036,0.0070962887266057895
126,6,0.03323164793916724,0.0070962887266057895
127,7,0.0288950466224319,0.0070962887266057895
128,8,0.02107306168257416,0.0070962887266057895
129,9,0.022903140706868916,0.0070962887266057895
130,10,0.02341477774906081,0.0070962887266057895
131,11,0.02301782551040123,0.0070962887266057895
132,12,0.02343105533244935,0.0070962887266057895
133,13,0.02239870081667776,0.0070962887266057895
134,14,0.022863310894795826,0.0070962887266057895
135,15,0.019148988576678485,0.0070962887266057895
136,16,0.022344371461152257,0.0070962887266057895
137,17,0.019646451929463196,0.0070962887266057895
138,18,0.018714431068533426,0.0070962887266057895
139,19,0.018459762398201924,0.0070962887266057895
140,20,0.020074649605077582,0.0070962887266057895
141,21,0.018526859025095963,0.0070962887266057895
142,22,0.01876970420458487,0.0070962887266057895
143,23,0.020273358053104443,0.0070962887266057895
144,24,0.02303505554650124,0.0070962887266057895
145,25,0.020521542335582243,0.0070962887266057895
146,26,0.018183026353937464,0.0070962887266057895
147,27,0.02073855031063998,0.0070962887266057895
148,28,0.024270450164164816,0.0070962887266057895
149,29,0.027074208011391102,0.0070962887266057895
150,0,0.13288676187202528,0.002654813308564091
151,1,0.026635164177262936,0.002654813308564091
152,2,0.01984669802734604,0.002654813308564091
153,3,0.019561341298477992,0.002654813308564091
154,4,0.024952670885854726,0.002654813308564091
155,5,0.021190767339733126,0.002654813308564091
156,6,0.017908641645176845,0.002654813308564091
157,7,0.019782484236911133,0.002654813308564091
158,8,0.01881545044288233,0.002654813308564091
159,9,0.02251189485095538,0.002654813308564091
160,10,0.019279710875896663,0.002654813308564091
161,11,0.016801322380975856,0.002654813308564091
162,12,0.017971594793746222,0.002654813308564091
163,13,0.017665327623389758,0.002654813308564091
164,14,0.01711618158869542,0.002654813308564091
165,15,0.016055707450859345,0.002654813308564091
166,16,0.0159678310579197,0.002654813308564091
167,17,0.021424014320863143,0.002654813308564091
168,18,0.015903703590201868,0.002654813308564091
169,19,0.01696685521996447,0.002654813308564091
170,20,0.01375687758547145,0.002654813308564091
171,21,0.01889485219953122,0.002654813308564091
172,22,0.02083053502750087,0.002654813308564091
173,23,0.016447466840459543,0.002654813308564091
174,24,0.021465517151133193,0.002654813308564091
175,25,0.020277681712109547,0.002654813308564091
176,26,0.014696761252140844,0.002654813308564091
177,27,0.01772723551960541,0.002654813308564091
178,28,0.01693321389521097,0.002654813308564091
179,29,0.021678928769641108,0.002654813308564091
180,0,0.2867193780839443,0.006307780802689417
181,1,0.044576868705161206,0.006307780802689417
182,2,0.028688262023225233,0.006307780802689417
183,3,0.023663023002929502,0.006307780802689417
184,4,0.02166850988257241,0.006307780802689417
185,5,0.026793349691509427,0.006307780802689417
186,6,0.02270866319682304,0.006307780802689417
187,7,0.025639072931432104,0.006307780802689417
188,8,0.020200561296630216,0.006307780802689417
189,9,0.023117171527890414,0.006307780802689417
190,10,0.021615884883643743,0.006307780802689417
191,11,0.0210900575333795,0.006307780802689417
192,12,0.019461972239826406,0.006307780802689417
193,13,0.016665843895987256,0.006307780802689417
194,14,0.018667878812880484,0.006307780802689417
195,15,0.018285764078912022,0.006307780802689417
196,16,0.018761130098205108,0.006307780802689417
197,17,0.02288149350455829,0.006307780802689417
198,18,0.02314253993235625,0.006307780802689417
199,19,0.018787446335054837,0.006307780802689417
200,20,0.020371597756135774,0.006307780802689417
201,21,0.017492903057824482,0.006307780802689417
202,22,0.022390601067961036,0.006307780802689417
203,23,0.01878616704859517,0.006307780802689417
204,24,0.021404607294054776,0.006307780802689417
205,25,0.01996966248208826,0.006307780802689417
206,26,0.022752385598595267,0.006307780802689417
207,27,0.030326023576902103,0.006307780802689417
208,28,0.029184474597697133,0.006307780802689417
209,29,0.02112028163603761,0.006307780802689417
210,0,0.16848793074295118,0.0028318290051812627
211,1,0.02156050708870609,0.0028318290051812627
212,2,0.02683809254463617,0.0028318290051812627
213,3,0.021781565343307985,0.0028318290051812627
214,4,0.022313443278627738,0.0028318290051812627
215,5,0.021119421323785532,0.0028318290051812627
216,6,0.019516634839502247,0.0028318290051812627
217,7,0.01850925244439345,0.0028318290051812627
218,8,0.0204456947538276,0.0028318290051812627
219,9,0.014601237406688077,0.0028318290051812627
220,10,0.019497456924094783,0.0028318290051812627
221,11,0.018594327769786506,0.0028318290051812627
222,12,0.027007275502886865,0.0028318290051812627
223,13,0.01838382240989572,0.0028318290051812627
224,14,0.01565476745826664,0.0028318290051812627
225,15,0.018941630760522243,0.0028318290051812627
226,16,0.017478869459894183,0.0028318290051812627
227,17,0.016923758582296698,0.0028318290051812627
228,18,0.018918491597589734,0.0028318290051812627
229,19,0.01809164168095434,0.0028318290051812627
230,20,0.020611580703165624,0.0028318290051812627
231,21,0.015170685287758515,0.0028318290051812627
232,22,0.015905475364877034,0.0028318290051812627
233,23,0.020152628028692752,0.0028318290051812627
234,24,0.01554225551496659,0.0028318290051812627
235,25,0.018467526157180985,0.0028318290051812627
236,26,0.02253712365984336,0.0028318290051812627
237,27,0.014383072928561792,0.0028318290051812627
238,28,0.02097433562354221,0.0028318290051812627
239,29,0.016200792685441383,0.0028318290051812627
240,0,0.2438930526569292,0.0047287628183362886
241,1,0.0384931747450844,0.0047287628183362886
242,2,0.03228903024808153,0.0047287628183362886
243,3,0.02416609176857905,0.0047287628183362886
244,4,0.018442672120963597,0.0047287628183362886
245,5,0.017405977182380565,0.0047287628183362886
246,6,0.019039413371643464,0.0047287628183362886
247,7,0.016897857491555927,0.0047287628183362886
248,8,0.02322309891173205,0.0047287628183362886
249,9,0.02117376501200261,0.0047287628183362886
250,10,0.023122126514745222,0.0047287628183362886
251,11,0.023253544802208998,0.0047287628183362886
252,12,0.02524731307012307,0.0047287628183362886
253,13,0.01755490746687759,0.0047287628183362886
254,14,0.018254466137135182,0.0047287628183362886
255,15,0.017736664465205235,0.0047287628183362886
256,16,0.01715328200272732,0.0047287628183362886
257,17,0.018693145799946475,0.0047287628183362886
258,18,0.02099496764796121,0.0047287628183362886
259,19,0.017501261254603214,0.0047287628183362886
260,20,0.017579344458055573,0.0047287628183362886
261,21,0.01589436247315887,0.0047287628183362886
262,22,0.02302568523189077,0.0047287628183362886
263,23,0.017912016867043135,0.0047287628183362886
264,24,0.01985621058031336,0.0047287628183362886
265,25,0.019456842236898163,0.0047287628183362886
266,26,0.018436430076548417,0.0047287628183362886
267,27,0.022242470710937465,0.0047287628183362886
268,28,0.016074244852189893,0.0047287628183362886
269,29,0.010718213720851905,0.0047287628183362886
270,0,0.14670396414766837,0.001698261206168867
271,1,0.023499792381250238,0.001698261206168867
272,2,0.018884680766080107,0.001698261206168867
273,3,0.02064180676522967,0.001698261206168867
274,4,0.016836472133827673,0.001698261206168867
275,5,0.02019675001018233,0.001698261206168867
276,6,0.018539327251204808,0.001698261206168867
277,7,0.015882768771042683,0.001698261206168867
278,8,0.01721095461882167,0.001698261206168867
279,9,0.020755005093267213,0.001698261206168867
280,10,0.019491544434824933,0.001698261206168867
281,11,0.016099940271830405,0.001698261206168867
282,12,0.017705835504820206,0.001698261206168867
283,13,0.017121196258813143,0.001698261206168867
284,14,0.0191776918356198,0.001698261206168867
285,15,0.019752722173058367,0.001698261206168867
286,16,0.01674020861868154,0.001698261206168867
287,17,0.01780421377534603,0.001698261206168867
288,18,0.015751057546343896,0.001698261206168867
289,19,0.01612701617157111,0.001698261206168867
290,20,0.01828164460935763,0.001698261206168867
291,21,0.01900765396557845,0.001698261206168867
292,22,0.016879210883582182,0.001698261206168867
293,23,0.01774052589793097,0.001698261206168867
294,24,0.015312984150338483,0.001698261206168867
295,25,0.017257755295700068,0.001698261206168867
296,26,0.015417824989160547,0.001698261206168867
297,27,0.0148145498030565,0.001698261206168867
298,28,0.01426190719637391,0.001698261206168867
299,29,0.01361307952335322,0.001698261206168867
